ax,ay,az,fx,fy,fz,tx,ty,tz,t
-0.00926049,-1.03155,0.0991753,-0.355713,-0.79107,9.53555,0.000815613,9.65924e-05,-0.159914,157586
-0.00243554,-1.03402,0.0987767,-0.355713,-0.79107,9.53555,0.000815613,9.65924e-05,-0.159914,158201
-0.00651186,-1.02636,0.0972873,-1.02738,-0.805949,9.60535,0.000501556,-7.05696e-05,-0.158632,159033
-0.00656365,-1.02636,0.0972914,-1.04248,-0.957036,9.65192,0.000501556,-7.26933e-05,-0.160555,160458
-0.00656365,-1.02636,0.0972914,-0.406901,-1.15402,9.62608,0.000501556,-7.26933e-05,-0.160305,161865
-0.0308363,-1.02751,0.0849999,-0.406901,-1.15402,9.62608,0.000501556,-7.26933e-05,-0.160305,162125
-0.0259199,-1.02751,0.0681436,-0.0530159,-0.94663,9.62331,0.000501559,0.000128916,-0.159733,163277
-0.0259199,-1.02751,0.0681436,0.394075,-0.888017,9.58789,0.000501559,0.000128916,-0.161803,164700
-0.0334541,-0.958733,0.0918293,0.394075,-0.888017,9.58789,0.000501559,0.000128916,-0.161803,166104
-0.0334541,-0.966061,0.0918294,-0.131721,-0.896942,9.5479,0.000802059,0.000128914,-0.157432,166168
-0.0334541,-0.966061,0.0918294,-0.528486,-0.781434,9.57227,0.000802059,0.000128914,-0.159108,167624
-0.0334541,-0.966061,0.0918294,-0.854739,-0.910469,9.64567,0.000802059,0.000128914,-0.158773,169053
-0.00735767,-0.953688,0.0994901,-0.854739,-0.910469,9.64567,0.000802059,0.000128914,-0.158773,170031
-0.0104716,-0.950216,0.137284,-0.66933,-1.03393,9.69729,0.000659711,1.21854e-06,-0.160111,170451
-0.0105292,-0.950216,0.137288,-0.0374583,-1.06322,9.71017,0.000659711,-1.14465e-06,-0.159981,171930
-0.0105292,-0.950216,0.137288,0.27123,-0.964908,9.66272,0.000659711,-1.14465e-06,-0.158637,173297
-0.0169275,-1.10996,0.101533,0.27123,-0.964908,9.66272,0.000659711,-1.14465e-06,-0.158637,173926
-0.0155688,-1.10996,0.0644543,0.728604,-0.832679,9.55304,0.000659717,5.45745e-05,-0.160455,174755
-0.0155688,-1.10996,0.0644543,0.246291,-0.753806,9.56594,0.000659717,5.45745e-05,-0.157762,176167
-0.0155688,-1.10996,0.0644543,-0.256182,-0.849267,9.56864,0.000659717,5.45745e-05,-0.158321,177627
-0.017689,-0.965463,0.0865225,-0.256182,-0.849267,9.56864,0.000659717,5.45745e-05,-0.158321,177897
-0.017689,-0.9664,0.0865225,-0.827465,-0.919907,9.69761,0.000698126,5.45743e-05,-0.158716,179077
-0.0177419,-0.9664,0.0865275,-0.844632,-0.871514,9.78225,0.000698126,5.24085e-05,-0.158111,180495
-0.0146211,-0.956866,0.0920446,-0.844632,-0.871514,9.78225,0.000698126,5.24085e-05,-0.158111,181830
-0.0122635,-0.959566,0.101414,-0.154264,-1.17612,9.70387,0.000808836,0.000149087,-0.159086,181900
-0.0122635,-0.959566,0.101414,0.349726,-0.873588,9.69786,0.000808836,0.000149087,-0.157929,183345
-0.0122635,-0.959566,0.101414,0.805142,-0.8036,9.64277,0.000808836,0.000149087,-0.160324,184780
-0.00351873,-0.995234,0.104024,0.805142,-0.8036,9.64277,0.000808836,0.000149087,-0.160324,185769
-0.00874293,-0.995234,0.0959737,0.467995,-0.988625,9.57993,0.000808836,-6.5147e-05,-0.157756,186201
-0.00874293,-0.995234,0.0959737,-0.159242,-0.776759,9.63141,0.000808836,-6.5147e-05,-0.157336,187626
