ax,ay,az,fx,fy,fz,tx,ty,tz,t
0.00294173,-0.986647,0.0165387,1.51376,-0.774984,10.3474,0.000160387,0.000750464,-0.148763,222071
0.00294173,-0.986647,0.0165387,1.75666,-1.01735,10.2528,0.000160387,0.000750464,-0.148353,223480
0.0127197,-0.927388,0.0907124,0.861799,-1.02333,10.2692,0.000393101,0.000650863,-0.150589,224897
0.0127197,-0.927388,0.0907124,-0.305691,-0.919059,10.2082,0.000393101,0.000650863,-0.147182,226341
0.0127197,-0.927388,0.0907124,-0.93699,-0.860266,10.2466,0.000393101,0.000650863,-0.146096,227756
0.049168,-1.00943,0.0775441,-1.13376,-0.762886,10.188,-0.000185305,0.00110952,-0.150308,229203
0.049081,-1.00943,0.0775542,0.0303209,-1.10024,10.0917,-0.000185305,0.00110595,-0.149704,230641
0.049081,-1.00943,0.0775542,0.781324,-0.858105,10.1218,-0.000185305,0.00110595,-0.149031,232069
-0.0235711,-1.0286,0.0690321,1.53716,-0.898035,10.0337,-0.00018304,0.000532178,-0.150348,233514
-0.0235711,-1.0286,0.0690321,0.84031,-1.2959,9.97571,-0.00018304,0.000532178,-0.149957,234922
-0.0224804,-0.864741,0.131283,-0.495351,-0.667813,9.98326,-1.81143e-05,0.000449937,-0.147218,236364
-0.0224804,-0.864741,0.131283,-1.25723,-0.631139,10.0029,-1.81143e-05,0.000449937,-0.146678,237798
-0.0224804,-0.864741,0.131283,-1.72019,-0.961306,9.89042,-1.81143e-05,0.000449937,-0.148606,239236
-0.00508546,-1.11903,0.0730722,-0.670898,-0.845574,9.90207,-0.000596521,0.000445798,-0.145557,240655
-0.00508546,-1.11903,0.0730722,0.192241,-0.933536,9.93174,-0.000596521,0.000445798,-0.146141,242095
-0.00508546,-1.11903,0.0730722,1.01358,-1.04062,9.89159,-0.000596521,0.000445798,-0.148632,243527
-0.0516254,-1.1557,-0.0133744,0.874109,-0.865975,9.89146,-0.000309567,0.000603968,-0.146415,244966
-0.0516254,-1.1557,-0.0133744,-0.00892967,-0.864867,9.92008,-0.000309567,0.000603968,-0.145535,246382
-0.0516254,-1.1557,-0.0133744,-0.607234,-0.609914,9.98369,-0.000309567,0.000603968,-0.146347,247820
-0.0299501,-0.855795,0.0936819,-1.03644,-0.932257,10.001,-0.000334427,0.000860007,-0.146146,249251
-0.0300316,-0.855795,0.0936892,-0.51025,-1.20275,9.92326,-0.000334427,0.000856665,-0.144597,250734
-0.0350084,-1.03167,0.0954246,0.370639,-0.692176,10.0504,-0.000334427,0.000856665,-0.145875,252161
-0.0350084,-1.03167,0.0954246,0.626809,-0.979213,9.94629,-0.000334427,0.000856665,-0.14856,253573
-0.0350084,-1.03167,0.0954246,0.598417,-1.04057,9.96489,-0.000334427,0.000856665,-0.146971,254981
-0.0461249,-1.0434,0.0873005,-0.422508,-0.561628,10.1199,-0.00042932,0.000439906,-0.145266,256454
-0.0461249,-1.0434,0.0873005,-0.70172,-1.18632,10.0953,-0.00042932,0.000439906,-0.148878,257860
-0.0461249,-1.0434,0.0873005,-1.03809,-0.963504,10.1698,-0.00042932,0.000439906,-0.147037,259279
-0.03815,-1.01045,0.0428324,-0.362473,-0.898722,10.186,-0.000429318,0.000776053,-0.145912,260754
-0.03815,-1.01045,0.0428324,0.232278,-1.17076,10.1043,-0.000429318,0.000776053,-0.146587,262153
-0.03815,-1.01045,0.0428324,0.374038,-0.773983,10.1459,-0.000429318,0.000776053,-0.149954,263585
