ax,ay,az,fx,fy,fz,tx,ty,tz,t
-0.00683392,-1.0047,0.0709008,-0.959295,-0.957123,10.2341,0.426938,-1.10016,-0.148187,147544
-0.00683392,-1.0047,0.07079,-0.850758,-0.954521,10.231,0.426851,-1.10156,-0.147805,148967
-0.00828311,-1.05983,0.070921,-0.850758,-0.954521,10.2308,0.426851,-1.10156,-0.147805,150255
-0.00828311,-1.05983,0.0707131,-0.558697,-0.989937,10.2464,0.427229,-1.10174,-0.147609,150405
-0.00828311,-1.05983,0.0705053,-0.369601,-1.01462,10.2383,0.427776,-1.10172,-0.148398,151840
-0.00828311,-1.05983,0.0702975,-0.287814,-1.00588,10.2227,0.428185,-1.10128,-0.148135,153259
-0.00602283,-1.02088,0.0738299,-0.287814,-1.00588,10.2225,0.428185,-1.10128,-0.148135,154195
-0.00602283,-1.02088,0.0736221,-0.602901,-0.955213,10.1945,0.428163,-1.10219,-0.147884,154691
-0.00602283,-1.02088,0.0734142,-0.820869,-0.902196,10.1542,0.427643,-1.10341,-0.148228,156124
-0.00602283,-1.02088,0.0732064,-0.996997,-0.903842,10.1539,0.427053,-1.10516,-0.147495,157565
-0.00567816,-1.01847,0.0746033,-0.996997,-0.903842,10.1537,0.427053,-1.10516,-0.147495,158078
-0.00567816,-1.01847,0.0743954,-0.871852,-0.926552,10.1407,0.426758,-1.10629,-0.148539,158986
-0.00567816,-1.01847,0.0740841,-0.55009,-0.957195,10.1361,0.426869,-1.10622,-0.148293,160422
-0.00567816,-1.01847,0.0737727,-0.262764,-0.975538,10.1324,0.427108,-1.10574,-0.148598,161858
-0.00335061,-1.05794,0.0756242,-0.262764,-0.975538,10.1322,0.427108,-1.10574,-0.148598,162006
-0.00335061,-1.05794,0.0753128,-0.0516225,-0.925598,10.1364,0.427044,-1.10452,-0.148615,163304
-0.00335061,-1.05794,0.0750014,-0.301213,-0.874292,10.1332,0.426702,-1.10448,-0.148204,164751
-0.00299428,-1.04322,0.0713085,-0.301213,-0.874292,10.1329,0.426702,-1.10448,-0.148204,165922
-0.00299428,-1.04322,0.0709971,-0.596482,-0.825547,10.1402,0.425832,-1.10524,-0.148047,166158
-0.00299428,-1.04322,0.0706857,-0.794739,-0.860854,10.1413,0.425279,-1.10641,-0.147984,167581
-0.00299428,-1.04322,0.0703744,-0.711544,-0.92486,10.1416,0.425418,-1.10727,-0.148227,169049
-0.0136898,-1.0423,0.0700315,-0.711544,-0.92486,10.1411,0.425418,-1.10727,-0.148227,169847
-0.0136898,-1.0423,0.0695878,-0.365613,-0.940782,10.1464,0.425356,-1.10684,-0.148128,170443
-0.0136898,-1.0423,0.0691441,-0.141734,-0.906525,10.1175,0.425508,-1.10613,-0.149214,171898
-0.0136898,-1.0423,0.0687004,0.0558208,-0.871739,10.0865,0.425256,-1.10475,-0.149177,173314
-0.0130542,-1.01018,0.0697622,0.0558208,-0.871739,10.0861,0.425256,-1.10475,-0.149177,173781
-0.0130542,-1.01018,0.0693186,-0.08988,-0.775026,10.0866,0.423948,-1.10413,-0.148122,174768
-0.0130542,-1.01018,0.0688749,-0.401933,-0.840891,10.089,0.423833,-1.10452,-0.148991,176204
-0.0130542,-1.01018,0.0684312,-0.582671,-0.884148,10.0991,0.424062,-1.10523,-0.148654,177626
-0.0129571,-1.05191,0.0623693,-0.582671,-0.884148,10.0986,0.424062,-1.10523,-0.148654,177680
-0.0129571,-1.05191,0.0619256,-0.510918,-0.869024,10.1593,0.423731,-1.10581,-0.148138,179045
-0.0129571,-1.05191,0.0613615,-0.163508,-0.967502,10.1362,0.424584,-1.10495,-0.148386,180488
-0.0210055,-1.05452,0.0604353,-0.163508,-0.967503,10.1357,0.424584,-1.10495,-0.148386,181608
-0.0210055,-1.05452,0.0598712,0.0511751,-0.918175,10.1457,0.425033,-1.1039,-0.148322,181924
-0.0210055,-1.05452,0.0593071,0.259689,-0.83783,10.1513,0.423946,-1.10223,-0.149179,183339
-0.0210055,-1.05452,0.058743,0.000862335,-0.9533,10.1247,0.424964,-1.10155,-0.148635,184779
-0.0220317,-0.964903,0.0556212,0.000862335,-0.953301,10.1242,0.424964,-1.10155,-0.148635,185548
-0.0220317,-0.964903,0.0550572,-0.346023,-0.92795,10.1278,0.424953,-1.10202,-0.148072,186215
-0.0220317,-0.964904,0.0544931,-0.586198,-0.924762,10.1566,0.42472,-1.10282,-0.14802,187659
-0.0220317,-0.964904,0.053929,-0.678488,-0.997799,10.1204,0.425852,-1.10403,-0.148296,189067
-0.0221886,-0.960953,0.062386,-0.678488,-0.997799,10.1199,0.425852,-1.10403,-0.148296,189496
-0.0221863,-0.960953,0.0617415,-0.364889,-0.936675,10.1168,0.425686,-1.10366,-0.148012,190503
-0.0221841,-0.960953,0.0610971,-0.199997,-0.908757,10.0956,0.42553,-1.10331,-0.148677,191931
-0.0221818,-0.960952,0.0604527,-0.0624478,-0.925955,10.0915,0.425629,-1.10239,-0.148808,193404
-0.0174553,-1.01933,0.0641033,-0.0624457,-0.925954,10.0909,0.425628,-1.10239,-0.148808,193426
-0.0174531,-1.01933,0.0634589,-0.248672,-0.895144,10.1245,0.425243,-1.1023,-0.147956,194815
-0.0174508,-1.01932,0.0628145,-0.480528,-0.977434,10.1365,0.426265,-1.10285,-0.148234,196232
-0.0109257,-0.983758,0.0679747,-0.480526,-0.977434,10.1359,0.426265,-1.10285,-0.148234,197431
-0.0109235,-0.983758,0.0673303,-0.606787,-0.942584,10.1641,0.426274,-1.10362,-0.148679,197666
-0.0109212,-0.983757,0.0666858,-0.595313,-0.96433,10.1677,0.426247,-1.1044,-0.147987,199105
-0.0109212,-0.983757,0.065996,-0.307121,-1.00516,10.1196,0.427233,-1.10392,-0.147945,200531
-0.00994047,-0.942166,0.0673698,-0.307121,-1.00516,10.119,0.427233,-1.10392,-0.147945,201423
