ax,ay,az,fx,fy,fz,tx,ty,tz,t
-0.0124621,-1.03719,0.0659089,-0.534836,-0.913001,10.1494,0.310793,-0.775008,-0.14814,170443
-0.0124621,-1.03719,0.0654652,-0.470682,-0.910528,10.1449,0.312624,-0.775723,-0.148808,171898
-0.0124621,-1.03719,0.0650215,-0.389474,-0.901016,10.1385,0.314388,-0.776406,-0.149034,173314
-0.0125548,-1.0281,0.0653334,-0.389474,-0.901016,10.1381,0.314388,-0.776406,-0.149034,173781
-0.0125548,-1.0281,0.0648898,-0.355292,-0.870612,10.1343,0.316013,-0.777128,-0.148465,174768
-0.0125548,-1.0281,0.0644461,-0.376323,-0.866225,10.1311,0.317717,-0.777905,-0.148794,176204
-0.0125548,-1.0281,0.0640024,-0.413051,-0.871485,10.1293,0.31943,-0.778702,-0.148706,177626
-0.0126294,-1.03638,0.06313,-0.413051,-0.871485,10.1289,0.31943,-0.778702,-0.148706,177680
-0.0126294,-1.03638,0.0626863,-0.423009,-0.870472,10.1348,0.321062,-0.779498,-0.148355,179045
-0.0126294,-1.03638,0.0621222,-0.371307,-0.894617,10.1328,0.322789,-0.780222,-0.148375,180488
-0.0145377,-1.04209,0.0613928,-0.371307,-0.894617,10.1323,0.322789,-0.780222,-0.148375,181608
-0.0145377,-1.04209,0.0608287,-0.303504,-0.898182,10.1334,0.324461,-0.780936,-0.148342,181924
-0.0145377,-1.04209,0.0602647,-0.216787,-0.882553,10.1346,0.325954,-0.781618,-0.14886,183339
-0.0145377,-1.04209,0.0597006,-0.199192,-0.901526,10.1316,0.327628,-0.782351,-0.148719,184779
-0.0160294,-1.01615,0.0585503,-0.199192,-0.901526,10.1311,0.327628,-0.782351,-0.148719,185548
-0.0160294,-1.01615,0.0579862,-0.23553,-0.906466,10.1307,0.329186,-0.783149,-0.148318,186215
-0.0160294,-1.01615,0.0574221,-0.294713,-0.910343,10.1339,0.330696,-0.783968,-0.148134,187659
-0.0160294,-1.01615,0.056858,-0.351457,-0.931618,10.1301,0.332323,-0.784815,-0.148235,189067
-0.0172323,-0.99882,0.0575307,-0.351457,-0.931618,10.1295,0.332323,-0.784815,-0.148235,189496
-0.01723,-0.99882,0.0568863,-0.338567,-0.930794,10.1279,0.333806,-0.785581,-0.148096,190503
-0.0172278,-0.998819,0.0562418,-0.311889,-0.925135,10.1238,0.335265,-0.786349,-0.148457,191931
-0.0172256,-0.998819,0.0555974,-0.271371,-0.925844,10.1209,0.336727,-0.787087,-0.148675,193404
-0.0171025,-1.00643,0.0563665,-0.271369,-0.925844,10.1203,0.336727,-0.787086,-0.148675,193426
-0.0171002,-1.00643,0.0557221,-0.277112,-0.918197,10.1224,0.338117,-0.787871,-0.148229,194815
-0.017098,-1.00643,0.0550776,-0.315851,-0.933643,10.1236,0.339627,-0.788695,-0.148234,196232
-0.0156668,-0.998596,0.0564991,-0.315849,-0.933642,10.123,0.339627,-0.788695,-0.148234,197431
-0.0156646,-0.998596,0.0558547,-0.361492,-0.934485,10.1272,0.341023,-0.789534,-0.14851,197666
-0.0156624,-0.998595,0.0552103,-0.392892,-0.941645,10.1296,0.342395,-0.790379,-0.148184,199105
-0.0156624,-0.998595,0.0545204,-0.367595,-0.956711,10.1251,0.343851,-0.791156,-0.148037,200531
-0.0145113,-0.980033,0.0557203,-0.367595,-0.956711,10.1244,0.343851,-0.791156,-0.148037,201423
-0.0145113,-0.980032,0.0550305,-0.340211,-0.942027,10.1236,0.345135,-0.791941,-0.147904,201980
-0.0145113,-0.980032,0.0543406,-0.315213,-0.934142,10.1202,0.346423,-0.792711,-0.148092,203403
-0.0145113,-0.980032,0.0536507,-0.346258,-0.947085,10.1217,0.347768,-0.793552,-0.147628,204862
-0.0166306,-0.986887,0.0549633,-0.346258,-0.947085,10.121,0.347768,-0.793552,-0.147628,205342
-0.0166306,-0.986887,0.0542734,-0.395269,-0.945844,10.1233,0.349032,-0.79441,-0.148029,206291
-0.0166306,-0.986887,0.0535836,-0.449116,-0.956594,10.1287,0.350363,-0.79529,-0.147896,207701
-0.0166306,-0.986886,0.0528937,-0.462005,-0.960722,10.1279,0.351619,-0.796139,-0.148222,209139
-0.0154372,-1.00128,0.0548209,-0.462005,-0.960721,10.1272,0.351619,-0.796139,-0.148222,209270
-0.0154349,-1.00128,0.0540442,-0.429986,-0.955538,10.1272,0.352801,-0.796935,-0.148091,210563
-0.0154327,-1.00128,0.0532674,-0.388315,-0.955787,10.1251,0.354001,-0.797734,-0.148202,211992
-0.0144711,-1.01506,0.053973,-0.388313,-0.955787,10.1244,0.354001,-0.797734,-0.148202,213198
-0.0144689,-1.01506,0.0531963,-0.34569,-0.941945,10.13,0.355133,-0.798505,-0.148141,213439
-0.0144666,-1.01506,0.0524195,-0.358527,-0.956781,10.1355,0.356326,-0.799345,-0.148519,214878
-0.0144644,-1.01506,0.0516428,-0.380411,-0.980097,10.1407,0.357559,-0.80019,-0.148868,216290
-0.0139761,-1.00502,0.0525627,-0.380409,-0.980097,10.14,0.357559,-0.80019,-0.148868,217135
-0.0139738,-1.00502,0.0517859,-0.398928,-0.981901,10.149,0.358727,-0.801054,-0.148424,217771
-0.0139716,-1.00502,0.0510092,-0.376986,-0.987959,10.1513,0.359898,-0.801868,-0.147974,219177
-0.0139716,-1.00502,0.0502102,-0.329048,-0.984214,10.148,0.360995,-0.802655,-0.148165,220586
-0.0141507,-1.01527,0.052556,-0.329048,-0.984214,10.1473,0.360995,-0.802655,-0.148165,221069
-0.0141507,-1.01527,0.051757,-0.275481,-0.966677,10.1476,0.361997,-0.803426,-0.148307,222025
-0.0141507,-1.01527,0.050958,-0.246411,-0.962583,10.1486,0.363059,-0.804216,-0.148719,223464
-0.0141507,-1.01527,0.050159,-0.263688,-0.95896,10.1508,0.36412,-0.805064,-0.148223,224898
-0.0142949,-1.01378,0.0527363,-0.263688,-0.95896,10.1501,0.36412,-0.805063,-0.148223,224999
-0.0142949,-1.01378,0.0519373,-0.2941,-0.961534,10.1517,0.365172,-0.805919,-0.148554,226343
-0.0142949,-1.01378,0.0511382,-0.316296,-0.957763,10.1528,0.366204,-0.806789,-0.148237,227776
-0.0114681,-1.01276,0.0535864,-0.316296,-0.957763,10.1521,0.366204,-0.806789,-0.148237,228936
-0.0114681,-1.01276,0.0527874,-0.298487,-0.935919,10.1472,0.367106,-0.807605,-0.148395,229215
-0.011466,-1.01276,0.0519544,-0.262051,-0.924554,10.1451,0.368044,-0.808399,-0.148313,230607
-0.0114639,-1.01276,0.0511215,-0.218732,-0.912968,10.1385,0.368937,-0.809183,-0.148683,232064
-0.0114168,-0.998388,0.0536405,-0.21873,-0.912968,10.1377,0.368937,-0.809183,-0.148683,232888
-0.0114147,-0.998388,0.0528076,-0.200904,-0.9002,10.1384,0.369818,-0.809986,-0.147813,233502
